,Unnamed: 0,Winery,Wine,Rating,Num_Reviews,Price,Country,Region,Year,Tipo,Zona,Maridaje
890,1198,Luis Pato,Beiras Vinhas Velhas Branco 2023,4.1,226,10.16,Portugal,Beiras,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
891,1199,Casa de Cello,Quinta de San Joanne Terroir Mineral Branco 2021,3.7,77,10.17,Portugal,Amarante,2021,blanco,Norte (Portugal),"Bacalhau, Frango assado"
892,1200,Dom Bella,Elegance Rosé de Pinot Noir 2022,4.1,33,10.17,Portugal,Dão,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
893,1201,Quintas de Melgaço,QM Rosé 2023,4.0,48,10.17,Portugal,Minho,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
894,1203,Miguel Louro,Apelido Tinto 2020,4.1,35,10.19,Portugal,Alentejo,2020,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
895,1204,Joao Portugal Ramos,Vila Santa Reserva Branco 2022,3.5,573,10.22,Portugal,Alentejano,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
896,1205,Joao Portugal Ramos,Reserva Tinto 2021,3.8,87,10.22,Portugal,Alentejano,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
897,1206,Quinta do Monte d'Oiro,Rosé 2023,3.8,251,10.23,Portugal,Lisboa,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
898,1207,Quinta do Monte d'Oiro,Branco 2023,3.8,396,10.23,Portugal,Lisboa,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
899,1208,Arvad,Branco 2023,3.9,51,10.25,Portugal,Algarve,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
900,1209,Esporão,Colheita Branco 2022,3.9,391,10.26,Portugal,Alentejo,2022,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
901,1210,Caves São João,Lote Especial Branco 2022,3.8,207,10.28,Portugal,Bairrada,2022,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
902,1211,Oboé,Superior Branco 2023,4.1,309,10.28,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
903,1212,Messias,Baga Brut Rosé 2019,3.9,108,10.28,Portugal,Bairrada,2019,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
904,1213,Oboé,Superior Tinto 2021,4.0,87,10.28,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
905,1214,M.O.B,Lote 3 Tinto 2022,4.0,135,10.29,Portugal,Dão,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
906,1215,M.O.B,Lote 3 Rosé 2022,3.8,92,10.29,Portugal,Dão,2022,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
907,1216,M.O.B,Lote 3 Branco 2023,4.0,109,10.29,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
908,1219,Familia Margaça - Sociedade Agricola de Pias,Família Margaça Reserva Branco 2021,4.0,52,10.33,Portugal,Alentejano,2021,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
909,1220,Quinta Varzea da Pedra,Branco 2023,3.9,317,10.34,Portugal,Óbidos,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
910,1222,Quinta Varzea da Pedra,Tinto 2022,3.8,155,10.34,Portugal,Lisboa,2022,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
911,1226,Mouchão,Alentejo Dom Rafael Branco 2023,3.7,33,10.4,Portugal,Alentejo,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
912,1227,José Maria da Fonseca,Domingos Soares Franco Colecção Privada Moscatel Roxo Rosé 2023,4.1,40,10.4,Portugal,Península de Setúbal,2023,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
913,1228,Mouchão,Alentejo Dom Rafael Tinto 2021,3.9,26,10.4,Portugal,Alentejo,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
914,1229,Marquês de Marialva,Baga Blanc de Noirs Bruto 2019,4.0,143,10.43,Portugal,Bairrada,2019,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
915,1230,Quinta do Crasto,Crasto Rosé 2023,3.9,101,10.43,Portugal,Douro,2023,rosado,Norte (Portugal),"Chanfana, Bacalhau"
916,1231,Quinta do Crasto,Crasto Branco 2023,3.9,159,10.43,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
917,1232,Quinta do Crasto,Crasto Red 2021,4.0,714,10.43,Portugal,Douro,2021,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
918,1233,Herdade da Calada,Caladessa Syrah 2021,4.2,210,10.45,Portugal,Alentejo,2021,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
919,1234,Quinta da Biaia,Tinto 2019,3.9,32,10.45,Portugal,Beira Interior,2019,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
920,1235,Quinta dos Carvalhais,Colheita Branco 2023,3.8,61,10.46,Portugal,Dão,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
921,1236,Herdade do Rocim,Raio de Luz Tinto 2022,4.0,31,10.49,Portugal,Douro,2022,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
922,1237,Herdade do Rocim,Raio de Luz Blanc 2022,3.9,33,10.49,Portugal,Douro,2022,blanco,Norte (Portugal),"Bacalhau, Frango assado"
923,1238,Herdade do Freixo,Terroir Rosé 2023,3.7,74,10.5,Portugal,Alentejano,2023,rosado,Sur (Portugal),"Arroz de mariscos, Caldo verde"
924,1239,Quinta Maria Izabel,M.I. Branco 2023,3.9,1549,10.5,Portugal,Douro,2023,blanco,Norte (Portugal),"Bacalhau, Frango assado"
925,1240,Herdade do Freixo,Alvarinho 2021,4.0,47,10.5,Portugal,Redondo,2021,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
926,1241,Herdade do Freixo,Terroir Tinto 2020,4.0,302,10.5,Portugal,Alentejano,2020,tinto,Sur (Portugal),"Carne de cerdo alentejana, Arroz de pato"
927,1242,Quinta das Bágeiras,Bruto Natural Rosé 2022,3.8,25,10.5,Portugal,Bairrada,2022,rosado,Centro (Portugal),"Bacalhau com natas, Ensalada de bacalao y patatas"
928,1243,Herdade do Freixo,Sauvignon Blanc 2023,3.9,38,10.5,Portugal,Redondo,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
929,1244,Herdade do Freixo,Chardonnay 2023,4.0,29,10.5,Portugal,Redondo,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
930,1245,Herdade do Freixo,Terroir Branco 2023,3.8,335,10.5,Portugal,Alentejano,2023,blanco,Sur (Portugal),"Arroz de mariscos, Bacalhau com natas"
931,1246,Quinta Maria Izabel,M.I. Tinto 2020,3.8,83,10.5,Portugal,Douro,2020,tinto,Norte (Portugal),"Bacalhau à Brás, Chanfana"
932,1247,Sudoeste,Monte da Vinha Sauvignon Blanc 2023,4.0,60,10.51,Portugal,Península de Setúbal,2023,blanco,Centro (Portugal),"Bacalhau à Brás, Amêijoas à Bulhão Pato"
933,1248,Companhia das Lezírias,Tyto Alba Tinto 2019,3.7,153,10.51,Portugal,Ribatejo,2019,tinto,Centro (Portugal),"Feijoada, Costillas a la portuguesa"
934,1250,Maggio Vini,Pithoi Bianco 2022,3.6,33,3.31,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
935,1254,Maggio Vini,Pithoi Bianco 2023,3.6,33,3.9,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
936,1255,Corvo,Bianco 2022,3.5,46,3.9,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
937,1260,Cantina Tollo,Colle Cavalieri Chardonnay Terre di Chieti 2021,3.6,72,4.32,Italia,Terre di Chieti,2021,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
938,1261,Cantina Colle Moro,Club Cerasuolo d'Abruzzo Rosé 2022,3.4,199,4.41,Italia,Cerasuolo d'Abruzzo,2022,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
939,1266,Grottarossa,Rosso Degli Scudi Syrah 2023,3.5,26,4.5,Italia,Sicilia,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
940,1267,Grottarossa,Bianco Degli Scudi Grillo 2023,3.7,62,4.5,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
941,1268,Grottarossa,Rosso degli Scudi Nero d'Avola 2023,3.4,388,4.5,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
942,1269,Cantina Tollo,Colle Cavalieri Trebbiano d'Abruzzo 2020,3.6,820,4.55,Italia,Trebbiano d'Abruzzo,2020,espumoso,Centro (Italia),"Risotto de setas, Salsiccia (salchicha italiana)"
943,1270,Vivabío,Syrah 2023,3.5,65,4.6,Italia,Sicilia,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
944,1271,Vivabío,Grillo 2023,3.6,211,4.6,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
945,1272,Mezzadro,Pecorino 2021,3.0,160,4.61,Italia,Terre di Chieti,2021,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
946,1276,Casal Bordino,Terre Sabelli Chardonnay 2020,3.1,207,4.71,Italia,Terre di Chieti,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
947,1277,Fondo Antico,I Versi Rosso 2019,3.3,357,4.76,Italia,Sicilia,2019,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
948,1279,Fantini,Primo Sangiovese - Merlot 2023,3.7,3132,4.8,Italia,Daunia,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
949,1284,Poggio di Venere,Syrah 2018,3.2,25,4.83,Italia,Terre Siciliane,2018,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
950,1286,Villese,Morandium Chardonnay 2019,3.5,37,4.89,Italia,Terre di Chieti,2019,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
951,1287,Cantina Colle Moro,Club Chardonnay 2023,3.4,240,4.9,Italia,Terre di Chieti,2023,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
952,1290,Terre di Rai,Chardonnay 2023,3.5,72,5.02,Italia,delle Venezie,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
953,1294,Decordi,Cuvée 21 Dolce Millesimato 2022,3.3,115,5.2,Italia,Lombardía,2022,espumoso,Norte (Italia),"Carpaccio de buey, Tartaletas de verduras"
954,1298,Lamberti,Ca'Preella Pinot Grigio 2019,3.6,168,5.25,Italia,delle Venezie,2019,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
955,1301,Tinazzi,Feudo Croce Amarosé Negroamaro Rosato 2019,3.4,27,5.27,Italia,Salento,2019,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
956,1303,Duchi di Castelluccio,Pecorino 2020,3.5,48,5.32,Italia,Colline Pescaresi,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
957,1306,Casal Bordino,Terre Sabelli  Pecorino Terre di Chieti 2020,3.5,451,5.4,Italia,Terre di Chieti,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
958,1307,Torri Cantine,With Love Pecorino 2023,3.8,75,5.4,Italia,Terre di Chieti,2023,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
959,1308,Torri Cantine,With Love BBQ & Bistecca Syrah 2023,3.5,34,5.4,Italia,Abruzos,2023,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
960,1312,Cantina Colle Moro,Club Pinot Grigio 2022,3.6,243,5.49,Italia,Terre di Chieti,2022,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
961,1313,Cantina Colle Moro,Club Pecorino 2022,3.6,158,5.49,Italia,Terre di Chieti,2022,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
962,1316,Cantine Silvestri,Castelli Romani Rosso 2022,3.2,829,5.5,Italia,Castelli Romani,2022,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
963,1318,Cantine Silvestri,Castelli Romani Bianco 2023,3.5,419,5.5,Italia,Castelli Romani,2023,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
964,1321,Borgo Imperiale,Cuvée Spumante Brut ,3.3,450,5.5,Italia,Véneto,,espumoso,Norte (Italia),"Carpaccio de buey, Tartaletas de verduras"
965,1322,Casal Bordino,Villa Adami Pinot Grigio Terre di Chieti 2020,3.4,34,5.52,Italia,Terre di Chieti,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
966,1327,Piersanti,L'Agreste Conero Rosso 2022,3.5,29,5.6,Italia,Marche,2022,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
967,1329,Tinazzi,Cantine San Giorgio Kleio Negroamaro Rosato Salento 2019,3.5,93,5.63,Italia,Salento,2019,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
968,1332,Sanmartino,Refosco dal Peduncolo Rosso 2023,3.5,136,5.7,Italia,Lison-Pramaggiore,2023,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
969,1336,Sanmartino,Pinot Grigio 2023,3.6,131,5.7,Italia,Venecia,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
970,1337,Piandimare,OltreMare Rosato 2020,3.8,26,5.74,Italia,Villamagna,2020,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
971,1338,Cantina Vignaioli del Morellino di Scansano,Le Vie del Mare Rosato 2021,3.5,50,5.76,Italia,Maremma Toscana,2021,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
972,1340,Pasqua Vigneti e Cantine,Custoza Bianco 2023,3.4,389,5.8,Italia,Bianco di Custoza,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
973,1341,Sibiliana,Roceno Grillo 2023,3.4,28,5.8,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
974,1347,Casalforte,Merlot 2022,3.6,407,5.9,Italia,Véneto,2022,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
975,1348,Campo dei Cesari,Chardonnay 2021,3.7,57,5.9,Italia,Lazio,2021,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
976,1352,Paolo e Noemia d'Amico,Seiano Bianco 2022,3.5,159,5.9,Italia,Umbria,2022,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
977,1354,Cantina Colomba Bianca,Kore Chardonnay 2023,3.5,57,5.9,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
978,1355,Maggio Vini,Antura Grillo 2023,3.3,76,5.9,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
979,1357,Poderi dal Nespoli,Filarino Sangiovese Rosato 2020,3.6,57,5.91,Italia,Rubicone,2020,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
980,1359,Ippolito 1845,Cirò Rosso Classico 2022,3.2,355,6.0,Italia,Cirò,2022,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
981,1360,Cantina Sant'Andrea,Riflessi Rosso 2023,3.5,508,6.0,Italia,Circeo,2023,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
982,1365,Tenuta Rapitalà,Bouquet Rosato 2021,3.7,78,6.12,Italia,Terre Siciliane,2021,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
983,1367,Italo Pietrantonj,Pecorino 2020,3.3,238,6.17,Italia,Valle Peligna,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
984,1368,Valenti,Poesia Etna Rosato 2020,3.8,340,6.18,Italia,Etna,2020,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
985,1372,Costa Binelli,Ortrugo Frizzante 2023,2.9,37,6.2,Italia,Emilia-Romagna,2023,espumoso,Centro (Italia),"Risotto de setas, Salsiccia (salchicha italiana)"
986,1373,Stocco,Prosecco Extra Dry 2023,3.6,50,6.2,Italia,Prosecco,2023,rosado,Norte (Italia),"Crostini con prosciutto, Risotto de setas"
987,1375,Stocco,Refosco dal Penduncolo Rosso 2022,3.7,61,6.2,Italia,Friuli-Venezia Giulia,2022,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
988,1376,Riondo,Pinot Grigio Delle Venezie 2023,3.7,294,6.23,Italia,delle Venezie,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
989,1378,Corvo,Glicine Rosso 2022,3.5,1528,6.25,Italia,Terre Siciliane,2022,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
990,1379,Vecchia Torre,Vermentino Salento Bianco 2023,3.9,50,6.3,Italia,Salento,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
991,1380,Vecchia Torre,Negroamaro Salento Rosato 2023,3.8,686,6.3,Italia,Salento,2023,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
992,1382,Monteselva,Linea Monteselva Cerasuolo d'Abruzzo Rosé 2020,3.4,51,6.37,Italia,Cerasuolo d'Abruzzo,2020,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
993,1385,Ottoventi,Kubìla Bianco 2023,3.8,37,6.4,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
994,1386,Barbanera,Chardonnay 2023,4.0,146,6.4,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
995,1387,Angeli di Varano,Fuori Legge Bianco 2019,3.5,121,6.43,Italia,Marche,2019,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
996,1389,Chiarieri,Pecorino 2020,3.3,63,6.43,Italia,Abruzos,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
997,1398,Terre di Rai,Merlot 2023,3.3,63,6.5,Italia,delle Venezie,2023,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
998,1399,Decordi,Cuvée 21 Dolce Millesimato 2023,3.3,115,6.5,Italia,Lombardía,2023,espumoso,Norte (Italia),"Carpaccio de buey, Tartaletas de verduras"
999,1401,Barone Montalto,Due Mondi Syrah 2022,3.5,25,6.5,Italia,Terre Siciliane,2022,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1000,1404,Montresor,Brolo Alto Rosé 2023,3.6,43,6.5,Italia,Bardolino Chiaretto,2023,rosado,Norte (Italia),"Crostini con prosciutto, Risotto de setas"
1001,1410,Astoria,Butterfly Millesimato Prosecco Rosé 2023,3.8,25,6.5,Italia,Prosecco,2023,rosado,Norte (Italia),"Crostini con prosciutto, Risotto de setas"
1002,1411,Grottarossa,Grillo 2023,3.9,31,6.5,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1003,1412,Sibiliana,Roceno Syrah 2022,3.6,269,6.5,Italia,Terre Siciliane,2022,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1004,1414,Costallegra,Catarratto - Pinot Grigio 2022,4.1,30,6.5,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1005,1415,Cusumano,Merlot 2022,3.5,26,6.5,Italia,Terre Siciliane,2022,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1006,1419,Cantine San Pancrazio,Terre di Sole Bianco 2021,3.4,89,6.5,Italia,Salento,2021,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1007,1423,Cantina Colle Moro,Alianto Pecorino 2022,3.5,125,6.52,Italia,Terre di Chieti,2022,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1008,1431,Lebolle,Pinot Noir Extra Dry 2021,3.4,1250,6.6,Italia,Lombardía,2021,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1009,1434,Feudi Branciforti dei Bordonaro,Syrah 2021,3.6,681,6.6,Italia,Terre Siciliane,2021,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1010,1435,Villa Alta,Doriz  Pecorino 2021,3.8,50,6.6,Italia,Terre di Chieti,2021,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1011,1436,Feudi Branciforti dei Bordonaro,Merlot 2021,3.5,184,6.6,Italia,Terre Siciliane,2021,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1012,1437,Borgo Molino,I Scuri Merlot 2021,3.7,44,6.6,Italia,Venecia,2021,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1013,1440,Tenute Orestiadi,Molino a Vento Grillo 2023,3.4,1028,6.63,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1014,1443,Baglio di Pianetto,Syrah 2020,3.6,81,6.65,Italia,Terre Siciliane,2020,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1015,1444,Cantine d'Alfonso del Sordo,Pepito's Bianco 2022,3.1,47,6.68,Italia,Puglia,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1016,1445,Tenute Orestiadi,Molino a Vento Syrah 2023,3.5,1141,6.69,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1017,1448,Feudi Branciforti dei Bordonaro,Grillo 2022,3.8,42,6.7,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1018,1449,Rupe Secca,Grillo 2023,3.9,258,6.7,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1019,1450,Rupe Secca,Grillo 2023,3.9,258,6.7,Italia,Sicilia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1020,1452,Sibiliana,Roceno Syrah 2023,3.6,269,6.7,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1021,1454,Frescobaldi,Pian di Rémole Rosso 2020,3.4,62,6.71,Italia,Toscana,2020,tinto,Centro (Italia),"Pappardelle al cinghiale, Sausage e fagioli"
1022,1456,Riondo,Merlot 2021,3.6,705,6.73,Italia,delle Venezie,2021,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1023,1458,Ruggieri,Pecorino 2019,3.4,45,6.75,Italia,Colli Aprutini,2019,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1024,1461,Agriverde,Riseis Pecorino 2020,3.7,64,6.78,Italia,Abruzos,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1025,1465,Barone Montalto,Acquerello Grillo - Sauvignon Blanc 2021,3.8,26,6.8,Italia,Terre Siciliane,2021,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1026,1469,Montelliana,Merlot Montello e Colli Asolani 2020,3.4,156,6.8,Italia,Montello e Colli Asolani,2020,tinto,Norte (Italia),"Risotto al Barolo, Polenta con ragú"
1027,1470,Sibiliana,Roceno Nerello Mascalese Rosé 2023,3.7,137,6.8,Italia,Terre Siciliane,2023,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
1028,1471,Jasci & Marchesani,Cerasuolo d'Abruzzo Rose Biologico 2023,3.9,577,6.8,Italia,Cerasuolo d'Abruzzo,2023,rosado,Centro (Italia),"Pasta con pesto, Frittata de verduras"
1029,1473,Miopasso,Pinot Grigio 2023,3.6,826,6.8,Italia,Terre Siciliane,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1030,1474,Tenute Orestiadi,Molino a Vento Grillo 2022,3.4,1028,6.83,Italia,Terre Siciliane,2022,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1031,1476,Vigneti Radica,Pecorino 2020,3.7,108,6.86,Italia,Terre di Chieti,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1032,1477,Bosco,Pecorino 2020,3.6,41,6.86,Italia,Colline Pescaresi,2020,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1033,1479,Rivera,Furfante Frizzante Rosé ,3.3,102,6.89,Italia,Puglia,,rosado,Sur (Italia),"Ensalada caprese, Mariscos"
1034,1484,Tenute Orestiadi,Syrah 2023,3.6,159,6.9,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
1035,1486,Torrevento,Maremosso Bianco Frizzante 2023,3.6,335,6.9,Italia,Puglia,2023,blanco,Sur (Italia),"Mariscos, Risotto de mariscos"
1036,1487,Villa Chiòpris,Sauvignon Blanc 2023,3.6,630,6.9,Italia,Friuli Grave,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
1037,1489,Cantina Sant'Andrea,Riflessi Bianco 2023,3.6,907,6.9,Italia,Circeo,2023,blanco,Centro (Italia),"Pasta con almejas, Panzanella"
1038,1493,Villa Chiòpris,Chardonnay 2023,3.4,335,6.9,Italia,Friuli Grave,2023,blanco,Norte (Italia),"Risotto de mariscos, Polenta con queso"
1039,1496,Cellaro,Quattro Borghi Syrah 2023,3.7,117,6.9,Italia,Terre Siciliane,2023,tinto,Sur (Italia),"Bistecca alla Fiorentina, Lomo de cerdo al vino tinto"
